Title,ArtistName,Target
never forget me,bone thugs-n-harmony / akon,0
murder academy,ultraviolence,0
ukkosenjumalan poika,moonsorrow,0
illuminate,orbital,0
hey daddy,korn,0
amber changing,rise against,0
face the ashes,go,0
stickin in my eye,nofx,0
entre can\xc3\xadbales,soda stereo,0
sudanese dance,xcultures,0
wanna be a player,heavy d / mcgruff,0
para milladoiro,susana seivane,0
snowball,test icicles,0
going down slow,mance lipscom,0
silent hill,moss,0
openbare weg,mira,0
hate,organized konfusion,0
i want you ,carl cox vs yousef,0
president johnson,citizen kaned,0
wkya ,redman,0
lead me lord,the brooklyn tabernacle choir,0
inside jo,pearl jam,0
the czar: usurper/escape/martyr/spiral ,mastodon,0
relax,2-4 grooves feat. reki d.,0
born and raised in compton,dj quik,0
naked albino,bare jr.,0
christlike roche,the roches,0
they say ,jupiter rising,0
medicate myself,the verve pipe,0
bgroovin in the midnight"",maxi priest,0
biding her time,bob neuwirth,0
in this life,cama,0
crawl before you ball ,saafir,0
\xc2\xbfd\xc3\xb3nde va chichi?,sierra maestra,0
it makes no difference now,billie jo spears,0
spanish grease,willie bobo,0
i think my wife is running around on me ,tim wilson,0
setting fire to sleeping giants,the dillinger escape plan,0
crossfire,stevie ray vaughan,0
human cannonball,loudon wainwright iii,0
spin,bscarlets remains"",0
burning in the aftermath,the suicide machines,0
the more i see you,eliane elias,0
bi cant be satisfied"",john hammond,0
nashville parthenon,casiotone for the painfully alone,0
certain things we do,lost boyz,0
cocain ducks,ec8or,0
glory be,r.l. burnside,0
always and never ,silverstein,0
myth takes,!!!,0
pinned to the ground ,buzzhorn,0
escapist,nightwish,0
the cube ,s.u.p,0
witch weed ,bongzilla,0
,busdriver,0
inolvidable,bebo & cigala,0
miracle,bizarre inc,0
not buried deep enough,the gone jackals,0
u killed it,lily allen,0
have yourself a merry little christmas,hem,0
quiero ir ao mar,carlos nu\xc3\xb1ez,0
same man,till west & dj delicious,0
until you love someone,dean martin,0
nutty block,rodney o & joe cooley,0
part one from triomusic,strata,0
set you free this time,gene clark,0
hai shava,malkit singh,0
movement 4 [from kiss] ,john cale,0
deform ,the berzerker,0
wicker chair,kings of leon,0
too much saturn,francis dunnery,0
caught in a dream,tesla,0
hell,foo fighters,0
waiting,porcupine tree,0
the vitalized shell,enthroned,0
lend me your chopper,johnny osbourne,0
gossippo perpetuo,perrey and kingsley,0
christmas in jamaica,toni braxton ,0
exchange,abraham laboriel,0
what are we here for,gary moore,0
master of disharmony,dimmu borgir,0
sun is shining,deekline & wizard,0
une petite pause,pascal sangla,0
wounded hearts,sandi thom,0
who shot ya ,the notorious b.i.g.,0
bcest moi"",rupa & the april fishes,0
angel food,steve vai,0
girl from a pawnshop,the black crowes,0
perfection design,amoral,0
memorabilia,nine inch nails,0
no regrets,go,0
just want to see ya,pacha massive,0
my record company,bks choice"",0
about last night ,vitamin c,0
defcon 4,john frizzell,0
rakkauden veteraani,kari tapio,0
surf of syn,gwar,0
hush,mongo santamaria,0
mazurcas das r\xc3\xadas baixas,susana seivane,0
hack 1/charlie x,information society,0
bstumblin man ,tad,0
le temps des cerises,toots thielemans,0
boxing day,the pineapple thief,0
probka ,intars busulis,0
wings,4him,0
intro,diamond d,0
i\x19m slowly turning into you,the white stripes,0
boring,lifer,0
bury you,lollipop lust kill,0
close to you,rick astley,0
highland,bill douglas,0
it is us,mudhoney,0
badd indian,apache indian,0
hold on,hot chip,0
matador,los fabulosos cadillacs,0
six,faithless,0
razor,foo fighters,0
ble bal du ptit jardin"",gus viseur,0
bi cant quit you baby ,the fabulous thunderbirds,0
this lullaby,queens of the stone age,0
tired,moonspell,0
where is my mind ,placebo,0
resurrection man,heaven 17,0
grottans barn,finntroll,0
your silence,the suicide machines,0
blott en dag,mons leidvin takle,0
bspazs house destruction party"",anti-flag,0
mai [live],josh groban,0
catharsis of a heretic,the ocean,0
say what!?!,chris standring,0
una sopita de tu propio chocolate,ang\xc3\xa9lica mar\xc3\xada,0
down on the corner,la portuaria,0
assassination,dead prez,0
i did it for you,david cook,0
secret smile,semisonic,0
si es que te vas,carlos vives,0
bye bye betty blue,the fever,0
getaway,krs-one,0
killing machine,aiden,0
this house is haunted,alice cooper,0
bya lil crumbsnatchers ,del tha funkee homosapien,0
all i ask for ,ill nino,0
snippet 15,bare jr.,0
bvem pra roda"",tania maria,0
love dump ,static-x,0
just in case,micachu,0
pitch in ona party,dj quik,0
on my own,black eyed peas / les nubians / mos def,0
foam born ,between the buried and me,0
have it your way,leigh jones,0
bback to 93"",caspa,0
pig meat on the line,memphis minnie,0
we can do it,steel pulse,0
take the wheel,pacha massive,0
smoke,vanessa daou,0
der weisse mond von maratonga,boeschs die dritten"",0
sickman,alice in chains,0
numba 1 ,kardinal offishall / keri hilson,0
bwhats in a number & feed me lies remixes"",theodor zox,0
blues do elevador,zeca baleiro,0
pocket full of stars,diesel boy,0
gief konjunkturpaket vi,afrob feat. sarah,0
hippa to da hoppa [explicit version],bol dirty bastard"",0
beast in the broch,the lord weird slough feg,0
bcant do me no good"",otis spann,0
the silver gate,dark fortress,0
special,wilshire,0
follow you home ,nickelback,0
out of my darkness,legacy five,0
matarlatanta,ghorwane,0
the ava song,francis dunnery,0
the fundamental alienation,dimmu borgir,0
at night,shakedown,0
undercover gangstas,5th ward boyz,0
summerfish,leonid rudenko,0
umbrella,all time low,0
summer rain,james last,0
dancing with the goddess ,atman,0
too cool for love,webb wilder,0
house of wolves ,my chemical romance,0
nos plus belles ann\xc3\xa9es,miossec,0
bridget,rachel portman,0
live at brixton academy 1999,atari teenage riot,0
within ,a perfect murder,0
superstar dog,curtis,0
be with you,beyonc\xc3\xa9,0
tu peux compter sur moi,b\xc3\xa9nabar,0
traveller,talvin singh,0
madazulu,deep forest,0
depressionista,every time i die,0
a visit from drum,liars,0
la cl\xc3\xa9 parfum\xc3\xa9e,gabriel yared,0
la vuelta,gustavo a. santaolalla,0
more than words,tom barabas,0
we do it too,modeselektor,0
geek usa ,between the buried and me,0
alpha beta parking lot,cake,0
la f\xc3\xaate \xc3\xa0 la prison,oldelaf et monsieur d,0
soul of a man,erja lyytinen,0
bdont crush it"",kool keith,0
time will tell,mxpx,0
succotash,claw hammer,0
les trois orf\xc3\xa8vres,pierre perret,0
greatest x,janet jackson,0
bit dont mean a thing ,charlie byrd,0
rosa rio,jim reeves,0
lord of shadows and golden wood,beherit,0
dangerous mood,bke mo"",0
leaving melbourne,ten madison,0
this is my life,phil vassar,0
where ya heart at,mobb deep,0
moving mountains,usher,0
when you were young,the killers,0
what you want,ll cool j / freeway,0
bwailin"",outkast,0
prec\xc3\xads,casual,0
you are holy,4him,0
in the hills,jim chappell,0
map your psyche,busdriver ,0
watch out for the birdsongs,goldfish,0
friday night,sex machine ft. sh\xc3\xa8na,0
here comes the big parade,harry connick_ jr.,0
intro,styles p,0
shifty disco girl,helen love,0
where to piss and shit in oslo,black debbath,0
come next monday,k.t. oslin,0
when my ship comes in,eddie cantor,0
headlock,esser,0
kids of tragedy,suzi quatro,0
tenhert,tinariwen,0
blil boy fresh"",juelz santana,0
samba de paris,kyle eastwood,0
all of you,gerald clayton,0
bdont look back"",grandpa jones,0
sun shower ,busdriver,0
god smack,alice in chains,0
portland_ oregon,bthe cats miaow"",0
a rush of blood to the head ,coldplay,0
synthesizer,outkast ,0
silent movies ,grant geissman,0
bchurch_ im fully saved today"",blind willie johnson,0
return of the g",outkast,0
laundry & dishes,adrienne pierce,0
life of a star,mims,0
samba de duas notas,luiz bonfa,0
is it a myth?,bknaan"",0
lost,the cure,0
everybody loves you,helmet,0
the long goodbye,miranda lee richards,0
que devient ton poing quand tu tends les doigts,miossec,0
stop it,the frequency,0
o mein papa,eddie calvert,0
pretty girl ,no address,0
one of us,bottom of the hudson,0
break the ice,britney spears,0
untitled,rhian sheehan,0
bim on the run"",jennyanykind,0
sorry feat. rafaqat ali khan,rishi rich,0
i am,devanic,0
la bamba,the tokens,0
pichleh janam dee,xlnc,0
boll weevil,blind willie mctell,0
gwithian,luke vibert,0
bez cuz youre beautiful ,shifty,0
manila,martin denny,0
temblando,alex ubago,0
heartburn,alicia keys,0
ldn ,lily allen,0
bthrough buckys eyes"",michael gettel,0
sleepwalkers,non phixion,0
bwhats your damage?"",test icicles,0
reckless,this is hell,0
sigui,djelimady tounkara,0
autobahn ,kraftwerk,0
frustration,rocket from the tombs,0
midnight rider,buddy miles,0
two wars,this or the apocalypse,0
lillie anne,chalk farm,0
bthrill me ,junior jack,0
a sound that only you can hear,bks choice"",0
the other boleyn girl - opening titles,paul cantelon,0
up on that cloud,blue rodeo,0
interlude ,my chemical romance,0
the nightmare begins,zombiesuckers,0
open up your mind ,eyes cream,0
better believe it remix ,lil boosie feat. bun b_ trae_ yo gotti & foxx,0
ready for the floor ,hot chip,0
planetary takeover,snowgoons,0
bliss,the dreamtree project,0
humanity,the berzerker,0
hear me now,wet wet wet,0
thorns of charon ,astarte,0
how insensitive,charlie byrd,0
i saw destruction,the scare,0
monsoon,jack johnson,0
i love it [clubstar remix],sneaky sound system,0
no la dejes sola,los titanes,0
christelle est une ordure,b\xc3\xa9nabar,0
punjabian di chale glassi,bally sagoo,0
prove something ,fat joe,0
mystic river,blue rodeo,0
my mind is gone,3 steps ahead,0
romance,whitney cummings,0
happy cycling,boards of canada,0
cursed again,mu330,0
we will rock you,nickelback,0
personal tragedy,ron goodwin,0
better way of life,george nooks,0
freedom,jah cure,0
bim amazing"",bke mo"",0
another year,bks choice"",0
horrible,jack off jill,0
no comprimise_ no regrets,hanoi rocks,0
destroy 2000 years of culture,atari teenage riot,0
when the saints go marching in,precious bryant,0
humppa,kapelle herrenweide,0
town topic ,casiotone for the painfully alone,0
waterfall,jeff wahl,0
goodnight girl,wet wet wet,0
the bubble,tha liks ,0
la ley de la vida,fito paez,0
bif i had my way id tear this building down"",blind willie johnson,0
ban afternoon on the moon ,rhian sheehan,0
awake ,onesidezero,0
maudits anglois,alexis hk,0
wanna be a star,kool keith,0
luminous bliss,atman,0
when will i be loved,sandy posey,0
contessa entellina,stephan micus,0
rock of gibraltar,nick cave & the bad seeds,0
o come all ye faithful,nando lauria,0
bi cant wait til christmas ,bryan white,0
the raggle taggle gypsy,the chieftains,0
can you dance with me?,andrew w.k.,0
shogun [with fade_ for special edition],trivium,0
satin doll,terry callier,0
no night in zion - original,count ossie,0
outro,rakim,0
bbuddy and santas flight"",john debney,0
improv #1,gonzalo rubalcaba,0
losing weight part 2,bcamron / juelz santana"",0
distant voices,atman,0
star,krystof,0
kids in the store,george lopez,0
fingerprints,minipop,0
i only have eyes for you ,john stevens,0
turntable terrorist,sonic subjunkies,0
pda,backstreet boys,0
porcelain man,john debney,0
vollmond,in extremo,0
give your heart a home,don francisco,0
tigers fucking ,joe rogan,0
real mckoy feat. busy signal,mavado,0
decir adios,carlos ponce,0
i remember,patrick lam,0
the last round,amoral,0
byouve never been right - ,melvins,0
when i grow up,fever ray,0
somos gitanos,gipsy kings,0
no more blues,jimmy wyble,0
tootie blues,paul geremia,0
mr. bozack,epmd,0
all too human,the flies,0
use of a weapon ,between the buried and me,0
porn,whitney cummings,0
pushing me away ,linkin park,0
wigue,dobet gnahor\xc3\xa9,0
sangre americana,bacilos,0
stranger in my room,year long disaster,0
of myth and men ,red i flight,0
bubbles in my beer,bob wills,0
be with me,mindy mccready,0
special someone,geggy tah,0
strange kinda feeling ,elmore james,0
knowledge of self ,bt,0
right now,korn,0
obstacles in my way,walter trout,0
bles chasseurs desclaves"",gabriel yared,0
ammunition,the jane shermans,0
got to find my little woman,blind boy fuller,0
i love this town,bon jovi,0
la marca de tus labios,sergio dalma,0
face drop,sean kingston,0
hollow dream,m.i.k.e.,0
i know somethin ,alice in chains,0
ego trip by nikki giovanni,blackalicious,0
bthat blows my mind ,the gone jackals,0
gun thirsty,bounty killer,0
uptown,camp lo,0
walking in du,burning spear,0
pranafestation,desert dwellers,0
harlem shuffle,righteous brothers,0
there will be blood tonight,lizzy borden,0
the drop-off,the tragically hip,0
under the palms,photek,0
limosna de amores,isabel pantoja,0
mi alma esta enamorada,bobby pulido,0
immonumental,flowin immo et les freaqz,0
superstar,bigelf,0
tabloid junkie,michael jackson,0
borrow mine,bebo norman,0
arnold layne,david gilmour ,0
people like new ,seven mary three,0
venice queen ,red hot chili peppers,0
bits not unusual"",willie bobo,0
piranha,bumblefoot,0
she will never let me down,toots & the maytals,0
life,cece winans,0
evenfall,dark fortress,0
fleeting sound,time factory,0
confused,deborah coleman,0
supercuts,rodney o & joe cooley,0
port now!,sirka ragnar,0
waheera,arturo sandoval,0
bannies angle"",mando diao,0
bfather john macleods jig"",natalie macmaster,0
lo and beholden,patti smith,0
garbage dump,gg allin,0
bolivian surf,bersuit vergarabat,0
i see you,grayson capps,0
preparation,vangelis,0
dr. bernice,cracker,0
how many more years ,john hammond,0
knight -> king 4,pagan wanderer lu,0
nostradamus,eduardo dusek,0
lemons_ for kevin,alternative tv,0
tha stand,bad azz,0
the tarnished angels ,fehlfarben,0
from the ritz to the rubble,arctic monkeys,0
my friend the blind,workhorse,0
in my dreams,lionel richie,0
why_ now baby?,red stick ramblers,0
festival of love,gene chandler,0
gullveig,black messiah,0
motorcycle girl,eric burdon,0
reckoning ,unloco,0
el gallo y la vaca,richie ray & bobby cruz,0
sixth of june,it dies today,0
second chances feat. bilal & darien brockington,little brother,0
family galaxy,tim exile,0
autores anonimos,chango spasiuk,0
bite back,the all-american rejects,0
is it a sin,deepest blue,0
when jesus comes calling for me,dolly parton,0
hello,jan wayne,0
2.000 kilometros,david summers,0
bhe wasnt man enough"",toni braxton,0
with tears in my eyes,wesley tuttle,0
a closure in infinity,goatwhore,0
bsay say say ,hi-tack,0
get down,amil,0
bi dont want your love"",dealership,0
dido,k\xc3\xa9k\xc3\xa9l\xc3\xa9,0
rocket,the smashing pumpkins,0
steel guiter stomp,hank penny,0
musical 69,pepper,0
yiri yiri bon,ricardo lemvo,0
a burrinha,quinteto violado,0
isabel,juana molina,0
keep the change,joe bataan,0
bheavens in new york"",wyclef jean,0
sfm,basement jaxx,0
long distance moan,blind lemon jefferson,0
oh serena,the distillers,0
the cross that bears his name,cheri keaggy,0
bmakin believe"",kitty wells,0
adelante,isabel pantoja,0
eriatarka,the mars volta,0
just say yes,snow patrol,0
why do i,ffh,0
get it together,beastie boys,0
make it with you,sugar minott,0
le chagrin de coco,alexandre desplat,0
left alone...,philip glass,0
this is where it ends ,barenaked ladies,0
if every day could be christmas,richie mcdonald,0
schitzo,brokencyde,0
abandonada / blancas azucenas,sierra maestra,0
pennies from heaven,dean martin,0
take the long way home,faithless,0
a little louder,dj icey,0
how bad do you want it,mark wills,0
azzurro,jaime urrutia,0
ole ola,grupo batuque,0
bullet proof ... i wish i was ,radiohead,0
all i ever,ms. dynamite,0
fire,steve vai,0
byoure laughing now"",jazz gillum,0
set the world on fire,britt nicole,0
rafaniello,99 posse,0
put him out,ms. dynamite / bounty killer,0
till the end of the day ,big star,0
tearing everyone down,anti-flag,0
in the rain,pedro luis e a parede,0
left for dead ,chimaira,0
the obsession,the james taylor quartet,0
cop it,mims,0
can i get a witness,run-dmc,0
plasma ,sinch,0
tumble down,burning spear,0
ballad in urgency,the black crowes,0
electro nicpig,electronic pig,0
mermaid,grayson capps,0
come out into the open,neil innes,0
take the veil cerpin taxt,the mars volta,0
irresistible,jessica simpson ,0
zi you zi zai,stephy tang,0
il y a des anges,line renaud,0
long live the party,andrew w.k.,0
bdont upset the rhythm ,noisettes,0
si tu veux le savoir,marc lavoine,0
no buts - no maybes,professor longhair,0
wake me up,richi m.,0
crow killer,unearth,0
cattle call,slim whitman,0
